"BOOT_IMAGE",CanMultiSession,PID,UID,"_raw","_time",api,average,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",distance,estimate,eventtype,files,gid,host,index,linecount,longest,lsn,mode,pid,punct,resettable,root,size,source,sourcetype,"splunk_server","splunk_server_group",sync,tag,"tag::eventtype",timeendpos,timestamp,timestartpos,total,uid,vendor,version,write
,,,,"2025-09-01 03:16:55 status installed libgcr-4-4:amd64 4.4.0.1-6","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_...-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured libgcr-4-4:amd64 4.4.0.1-6","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_...-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked libgcr-4-4:amd64 4.4.0.1-6","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_...-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure libgcr-4-4:amd64 4.4.0.1-6 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_...-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed libblockdev-mdraid3:amd64 3.3.1-3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured libblockdev-mdraid3:amd64 3.3.1-3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked libblockdev-mdraid3:amd64 3.3.1-3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure libblockdev-mdraid3:amd64 3.3.1-3 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status triggers-pending initramfs-tools:all 0.148.3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed initramfs-tools:all 0.148.3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured initramfs-tools:all 0.148.3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked initramfs-tools:all 0.148.3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure initramfs-tools:all 0.148.3 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_.._<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed python3-importlib-metadata:all 8.7.0-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured python3-importlib-metadata:all 8.7.0-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked python3-importlib-metadata:all 8.7.0-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure python3-importlib-metadata:all 8.7.0-2 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed libatk1.0-0t64:amd64 2.57.1-1","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___.-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured libatk1.0-0t64:amd64 2.57.1-1","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_.-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked libatk1.0-0t64:amd64 2.57.1-1","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___.-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure libatk1.0-0t64:amd64 2.57.1-1 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__.-:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed gvmd-common:all 26.2.0-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured gvmd-common:all 26.2.0-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked gvmd-common:all 26.2.0-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure gvmd-common:all 26.2.0-2 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed libqt6test6:amd64 6.8.2+dfsg-10","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured libqt6test6:amd64 6.8.2+dfsg-10","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked libqt6test6:amd64 6.8.2+dfsg-10","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure libqt6test6:amd64 6.8.2+dfsg-10 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..+-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed libdrm-nouveau2:amd64 2.4.125-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured libdrm-nouveau2:amd64 2.4.125-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked libdrm-nouveau2:amd64 2.4.125-2","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure libdrm-nouveau2:amd64 2.4.125-2 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed librpmbuild10:amd64 4.20.1+dfsg-3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured librpmbuild10:amd64 4.20.1+dfsg-3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked librpmbuild10:amd64 4.20.1+dfsg-3","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure librpmbuild10:amd64 4.20.1+dfsg-3 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..+-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed python3-filelock:all 3.19.1-1","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status half-configured python3-filelock:all 3.19.1-1","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status unpacked python3-filelock:all 3.19.1-1","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 configure python3-filelock:all 3.19.1-1 <none>","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:55 status installed console-setup:all 1.240","2025-09-01T02:16:55.000-0500",,,3,1,16,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_.",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured console-setup:all 1.240","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_.",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked console-setup:all 1.240","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_.",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure console-setup:all 1.240 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_._<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed libgck-2-2:amd64 4.4.0.1-6","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_...-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured libgck-2-2:amd64 4.4.0.1-6","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_...-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked libgck-2-2:amd64 4.4.0.1-6","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_...-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure libgck-2-2:amd64 4.4.0.1-6 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_...-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed systemd-sysv:amd64 257.7-1","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured systemd-sysv:amd64 257.7-1","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked systemd-sysv:amd64 257.7-1","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure systemd-sysv:amd64 257.7-1 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_.-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed iio-sensor-proxy:amd64 3.7-3","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured iio-sensor-proxy:amd64 3.7-3","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked iio-sensor-proxy:amd64 3.7-3","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure iio-sensor-proxy:amd64 3.7-3 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_.-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed gir1.2-gstreamer-1.0:amd64 1.26.5-2","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___.--.:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured gir1.2-gstreamer-1.0:amd64 1.26.5-2","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_.--.:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked gir1.2-gstreamer-1.0:amd64 1.26.5-2","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___.--.:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure gir1.2-gstreamer-1.0:amd64 1.26.5-2 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__.--.:_..-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed libqt6core6t64:amd64 6.8.2+dfsg-10","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured libqt6core6t64:amd64 6.8.2+dfsg-10","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked libqt6core6t64:amd64 6.8.2+dfsg-10","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure libqt6core6t64:amd64 6.8.2+dfsg-10 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..+-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed openssh-sftp-server:amd64 1:10.0p1-8","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_:.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured openssh-sftp-server:amd64 1:10.0p1-8","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_:.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked openssh-sftp-server:amd64 1:10.0p1-8","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_:.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure openssh-sftp-server:amd64 1:10.0p1-8 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_:.-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed gtk-update-icon-cache:amd64 4.18.6+ds-2","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status half-configured gtk-update-icon-cache:amd64 4.18.6+ds-2","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status unpacked gtk-update-icon-cache:amd64 4.18.6+ds-2","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 configure gtk-update-icon-cache:amd64 4.18.6+ds-2 <none>","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__---:_..+-_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status triggers-pending php8.4-cli:amd64 8.4.11-1+b1","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_.-:_..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:54 status installed php8.4-cli:amd64 8.4.11-1+b1","2025-09-01T02:16:54.000-0500",,,3,1,16,september,54,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___.-:_..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"update-alternatives 2025-09-01 03:16:52: run with --install /usr/bin/phar.phar phar.phar /usr/bin/phar.phar8.4 84 --slave /usr/share/man/man1/phar.phar.1.gz phar.phar.1.gz /usr/share/man/man1/phar.phar8.4.1.gz","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"-_--_:::___--_///._._///..__--_/////..._..._/////.",,,,"/var/log/alternatives.log.1","linux_logs","tgmp-Ubuntu",,,,,39,,20,,,,,
,,,,"update-alternatives 2025-09-01 03:16:52: run with --install /usr/bin/phar phar /usr/bin/phar8.4 84 --slave /usr/share/man/man1/phar.1.gz phar.1.gz /usr/share/man/man1/phar8.4.1.gz","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"-_--_:::___--_///__///.__--_/////.._.._/////...",,,,"/var/log/alternatives.log.1","linux_logs","tgmp-Ubuntu",,,,,39,,20,,,,,
,,,,"update-alternatives 2025-09-01 03:16:52: run with --install /usr/bin/php php /usr/bin/php8.4 84 --slave /usr/share/man/man1/php.1.gz php.1.gz /usr/share/man/man1/php8.4.1.gz","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"-_--_:::___--_///__///.__--_/////.._.._/////...",,,,"/var/log/alternatives.log.1","linux_logs","tgmp-Ubuntu",,,,,39,,20,,,,,
,,,,"2025-09-01 03:16:52 status half-configured php8.4-cli:amd64 8.4.11-1+b1","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_.-:_..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:52 status unpacked php8.4-cli:amd64 8.4.11-1+b1","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___.-:_..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:52 configure php8.4-cli:amd64 8.4.11-1+b1 <none>","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__.-:_..-+_<>",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:52 status installed python3-jq:amd64 1.10.0+dfsg-1","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:52 status half-configured python3-jq:amd64 1.10.0+dfsg-1","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:16:52 status unpacked python3-jq:amd64 1.10.0+dfsg-1","2025-09-01T02:16:52.000-0500",,,3,1,16,september,52,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..+-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
